news_date,n_articles,n_pred_climate,climate_share,climate_intensity_mean,climate_intensity_sum,avg_tone_score,log_n_articles,log_n_pred_climate,log_climate_intensity_sum,is_core_climate,is_policy_regulation,is_physical_risk,is_energy_geopolitics,is_cleantech,is_activism_litigation
2022-05-03,1,0,0.0,0.44833760467366957,0.44833760467366957,0.0,0.6931471805599453,0.0,0.3704164191866711,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-05,3,1,0.3333333333333333,0.5868160310723566,1.7604480932170696,0.3333333333333333,1.3862943611198906,0.6931471805599453,1.0153930191661795,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0
2022-05-06,2,1,0.5,0.5385460364272666,1.0770920728545332,0.5,1.0986122886681098,0.6931471805599453,0.7309688736440046,0.5,0.5,1.0,0.0,0.0,0.0
2022-05-07,2,0,0.0,0.27758925110633004,0.5551785022126601,0.0,1.0986122886681098,0.0,0.4415903314627689,0.0,0.5,1.0,0.0,0.0,0.0
2022-05-09,3,3,1.0,0.7992183828530904,2.3976551485592714,1.0,1.3862943611198906,1.3862943611198906,1.2230855315073001,1.0,0.6666666666666666,0.0,0.0,0.0,0.0
2022-05-10,3,2,0.6666666666666666,0.6728552162186173,2.018565648655852,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.1047817677857248,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
2022-05-11,2,1,0.5,0.5780015871357616,1.156003174271523,0.5,1.0986122886681098,0.6931471805599453,0.7682561253422917,0.5,0.0,1.0,0.0,0.0,0.0
2022-05-12,3,2,0.6666666666666666,0.6902846402312693,2.070853920693808,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.1219556729856783,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2022-05-13,5,4,0.8,0.5971700687625804,2.985850343812902,0.8,1.791759469228055,1.6094379124341003,1.3827506756298846,0.4,0.4,0.8,0.0,0.0,0.0
2022-05-14,2,1,0.5,0.5674015579596424,1.1348031159192848,0.5,1.0986122886681098,0.6931471805599453,0.7583744250602885,0.5,0.5,0.5,0.0,0.0,0.0
2022-05-17,4,3,0.75,0.576094566726355,2.30437826690542,0.75,1.6094379124341003,1.3862943611198906,1.195248336667704,0.75,0.75,0.25,0.0,0.0,0.0
2022-05-18,3,3,1.0,0.8430858024926596,2.529257407477979,1.0,1.3862943611198906,1.3862943611198906,1.2610874826615954,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
2022-05-19,1,1,1.0,0.8025402320292099,0.8025402320292099,1.0,0.6931471805599453,0.6931471805599453,0.5891969100550389,1.0,1.0,0.0,0.0,0.0,0.0
2022-05-20,2,2,1.0,0.758572428230035,1.51714485646007,1.0,1.0986122886681098,1.0986122886681098,0.9231252657327957,0.5,0.5,0.5,0.0,0.0,0.0
2022-05-21,1,1,1.0,0.8990519239484078,0.8990519239484078,1.0,0.6931471805599453,0.6931471805599453,0.6413547742411799,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-22,2,2,1.0,0.7622728467200499,1.5245456934400998,1.0,1.0986122886681098,1.0986122886681098,0.9260611231491087,1.0,0.5,0.5,0.0,0.5,0.0
2022-05-23,1,1,1.0,0.8611285872900531,0.8611285872900531,1.0,0.6931471805599453,0.6931471805599453,0.6211830710764688,1.0,1.0,0.0,1.0,0.0,0.0
2022-05-25,1,0,0.0,0.4206734185357068,0.4206734185357068,0.0,0.6931471805599453,0.0,0.35113099760310384,1.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,3,2,0.6666666666666666,0.7177154246142486,2.153146273842746,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.1484007714445874,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
2022-05-27,3,2,0.6666666666666666,0.6029109709323005,1.8087329127969016,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0327334609374912,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2022-05-28,2,2,1.0,0.8666666555302753,1.7333333110605507,1.0,1.0986122886681098,1.0986122886681098,1.0055218574535187,1.0,0.5,0.5,0.0,0.0,0.0
2022-05-29,2,1,0.5,0.6691079799973866,1.3382159599947732,0.5,1.0986122886681098,0.6931471805599453,0.8493882283284584,1.0,1.0,0.5,0.0,0.0,0.0
2022-05-30,1,1,1.0,0.6402976442978934,0.6402976442978934,1.0,0.6931471805599453,0.6931471805599453,0.49487771579425693,1.0,1.0,0.0,0.0,0.0,0.0
2022-05-31,5,3,0.6,0.5116996976145645,2.5584984880728223,0.6,1.791759469228055,1.3862943611198906,1.2693386828794315,0.2,0.2,1.0,0.0,0.0,0.0
2022-06-02,2,1,0.5,0.48173022517629016,0.9634604503525803,0.5,1.0986122886681098,0.6931471805599453,0.6747084524101377,0.5,0.5,1.0,0.0,0.0,0.0
2022-06-03,1,1,1.0,0.9125115413823218,0.9125115413823218,1.0,0.6931471805599453,0.6931471805599453,0.6484173214100558,1.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,6,2,0.3333333333333333,0.4564138541200418,2.738483124720251,0.3333333333333333,1.9459101490553132,1.0986122886681098,1.318679947530366,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.5,0.0
2022-06-05,1,0,0.0,0.28353718446051673,0.28353718446051673,0.0,0.6931471805599453,0.0,0.24961969205121542,0.0,1.0,1.0,0.0,0.0,0.0
2022-06-06,3,1,0.3333333333333333,0.48687296218538934,1.460618886556168,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9004128982042362,1.0,1.0,1.0,1.0,0.0,0.0
2022-06-07,1,1,1.0,0.8900424793760418,0.8900424793760418,1.0,0.6931471805599453,0.6931471805599453,0.6365993046793123,1.0,1.0,1.0,1.0,0.0,0.0
2022-06-10,3,3,1.0,0.7251437554107091,2.175431266232127,1.0,1.3862943611198906,1.3862943611198906,1.1554434550044743,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0
2022-06-11,1,0,0.0,0.4738462653696606,0.4738462653696606,0.0,0.6931471805599453,0.0,0.387875490749525,0.0,1.0,1.0,0.0,0.0,0.0
2022-06-12,1,0,0.0,0.4674743202137109,0.4674743202137109,0.0,0.6931471805599453,0.0,0.3835427735644231,0.0,1.0,1.0,0.0,0.0,0.0
2022-06-13,3,3,1.0,0.7323402449522002,2.1970207348566007,1.0,1.3862943611198906,1.3862943611198906,1.1622193557797253,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2022-06-14,1,0,0.0,0.49268583838030994,0.49268583838030994,0.0,0.6931471805599453,0.0,0.40057707336097076,1.0,1.0,1.0,0.0,1.0,0.0
2022-06-18,4,2,0.5,0.489069067691078,1.956276270764312,0.5,1.6094379124341003,1.0986122886681098,1.0839304597350905,0.25,0.25,1.0,0.0,0.0,0.0
2022-06-19,2,2,1.0,0.7747639957961806,1.5495279915923612,1.0,1.0986122886681098,1.0986122886681098,0.9359082407006392,0.0,0.5,1.0,0.0,0.0,0.0
2022-06-20,1,1,1.0,0.7071754108505226,0.7071754108505226,1.0,0.6931471805599453,0.6931471805599453,0.534840198257854,1.0,1.0,1.0,0.0,0.0,0.0
2022-06-21,1,1,1.0,0.6274654062776993,0.6274654062776993,1.0,0.6931471805599453,0.6931471805599453,0.4870238391313316,0.0,0.0,1.0,0.0,0.0,0.0
2022-06-22,2,1,0.5,0.42805203115240764,0.8561040623048153,0.5,1.0986122886681098,0.6931471805599453,0.6184797008444177,0.0,0.0,1.0,0.0,0.0,0.0
2022-06-24,2,1,0.5,0.4537422351687361,0.9074844703374721,0.5,1.0986122886681098,0.6931471805599453,0.6457853427737256,0.0,1.0,1.0,0.5,0.0,0.0
2022-06-25,1,0,0.0,0.3130163300615604,0.3130163300615604,0.0,0.6931471805599453,0.0,0.2723270324569965,0.0,0.0,1.0,0.0,0.0,0.0
2022-06-27,3,3,1.0,0.7699097125854707,2.309729137756412,1.0,1.3862943611198906,1.3862943611198906,1.196866354547061,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2022-06-28,1,1,1.0,0.9143897428657067,0.9143897428657067,1.0,0.6931471805599453,0.6931471805599453,0.6493988997130652,1.0,1.0,1.0,0.0,0.0,0.0
2022-06-29,2,1,0.5,0.599937588204055,1.19987517640811,0.5,1.0986122886681098,0.6931471805599453,0.7884006207582955,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-01,2,2,1.0,0.6573554133373196,1.3147108266746392,1.0,1.0986122886681098,1.0986122886681098,0.8392847668524083,1.0,1.0,0.5,0.0,0.0,0.0
2022-07-03,1,0,0.0,0.34682703300298523,0.34682703300298523,0.0,0.6931471805599453,0.0,0.2977514801281305,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-04,2,2,1.0,0.6369535582330256,1.2739071164660511,1.0,1.0986122886681098,1.0986122886681098,0.8214995486128845,0.0,0.5,1.0,0.0,0.0,0.0
2022-07-05,1,0,0.0,0.2591580063068892,0.2591580063068892,0.0,0.6931471805599453,0.0,0.2304432486227419,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-06,1,0,0.0,0.4846496755193826,0.4846496755193826,0.0,0.6931471805599453,0.0,0.39517883568266227,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-07,2,0,0.0,0.38917138367059995,0.7783427673411999,0.0,1.0986122886681098,0.0,0.5756819010431571,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-09,1,1,1.0,0.8413276365624032,0.8413276365624032,1.0,0.6931471805599453,0.6931471805599453,0.6104868530448977,1.0,1.0,1.0,0.0,0.0,0.0
2022-07-10,1,1,1.0,0.7510505165461835,0.7510505165461835,1.0,0.6931471805599453,0.6931471805599453,0.5602159029995992,1.0,1.0,0.0,0.0,1.0,0.0
2022-07-11,2,1,0.5,0.6565090182709094,1.3130180365418187,0.5,1.0986122886681098,0.6931471805599453,0.8385531811185176,0.5,0.0,1.0,0.5,0.0,0.0
2022-07-12,1,1,1.0,0.6939007030873728,0.6939007030873728,1.0,0.6931471805599453,0.6931471805599453,0.5270339776802899,1.0,1.0,0.0,1.0,1.0,0.0
2022-07-13,2,2,1.0,0.9176651909966063,1.8353303819932125,1.0,1.0986122886681098,1.0986122886681098,1.0421584672480992,1.0,1.0,1.0,0.0,0.0,0.0
2022-07-14,3,1,0.3333333333333333,0.4173381174963697,1.252014352489109,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8118250834760999,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0
2022-07-15,1,1,1.0,0.5221601606189624,0.5221601606189624,1.0,0.6931471805599453,0.6931471805599453,0.4201304842704226,0.0,1.0,1.0,1.0,0.0,0.0
2022-07-16,1,1,1.0,0.9386571397673408,0.9386571397673408,1.0,0.6931471805599453,0.6931471805599453,0.6619955374007628,1.0,1.0,1.0,1.0,0.0,0.0
2022-07-17,1,1,1.0,0.7071083968581322,0.7071083968581322,1.0,0.6931471805599453,0.6931471805599453,0.5348009431776245,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-18,2,1,0.5,0.6682962157803474,1.3365924315606947,0.5,1.0986122886681098,0.6931471805599453,0.8486936422135349,0.5,1.0,1.0,0.0,0.0,0.0
2022-07-19,3,3,1.0,0.8545325522679158,2.5635976568037475,1.0,1.3862943611198906,1.3862943611198906,1.2707706123278653,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0
2022-07-20,3,2,0.6666666666666666,0.5932544281826043,1.779763284547813,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0223657746338932,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
2022-07-21,2,2,1.0,0.7645007720821875,1.529001544164375,1.0,1.0986122886681098,1.0986122886681098,0.927824578270629,0.5,1.0,1.0,0.5,0.0,0.0
2022-07-22,1,1,1.0,0.8742056620895756,0.8742056620895756,1.0,0.6931471805599453,0.6931471805599453,0.6281849227731198,1.0,1.0,1.0,1.0,1.0,0.0
2022-07-23,2,0,0.0,0.3818481132581445,0.763696226516289,0.0,1.0986122886681098,0.0,0.5674117355649265,0.0,0.5,1.0,0.0,0.0,0.0
2022-07-24,4,2,0.5,0.40977537304470746,1.6391014921788298,0.5,1.6094379124341003,1.0986122886681098,0.9704385153564494,0.0,0.75,1.0,0.0,0.0,0.0
2022-07-26,3,2,0.6666666666666666,0.5574815871161138,1.6724447613483415,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.9829936944231296,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
2022-07-27,2,0,0.0,0.34960267233199027,0.6992053446639805,0.0,1.0986122886681098,0.0,0.5301606974607127,1.0,0.0,1.0,0.0,0.0,0.0
2022-07-30,1,0,0.0,0.364659818346889,0.364659818346889,0.0,0.6931471805599453,0.0,0.31090518024883773,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-31,1,1,1.0,0.6261505244726863,0.6261505244726863,1.0,0.6931471805599453,0.6931471805599453,0.4862155803173958,1.0,0.0,1.0,0.0,0.0,0.0
2022-08-01,3,3,1.0,0.5769533543659144,1.7308600630977433,1.0,1.3862943611198906,1.3862943611198906,1.0046166010094828,0.0,0.0,1.0,0.0,0.0,0.0
2022-08-02,3,1,0.3333333333333333,0.39238723896471694,1.1771617168941508,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.7780220637810903,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0
2022-08-03,1,0,0.0,0.3266826247922197,0.3266826247922197,0.0,0.6931471805599453,0.0,0.282681559293746,0.0,1.0,1.0,0.0,0.0,0.0
2022-08-04,3,1,0.3333333333333333,0.4994878101976279,1.4984634305928837,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9156759151502339,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2022-08-06,1,1,1.0,0.5464960546055473,0.5464960546055473,1.0,0.6931471805599453,0.6931471805599453,0.4359917619632359,0.0,0.0,1.0,0.0,0.0,0.0
2022-08-07,1,0,0.0,0.418400502737412,0.418400502737412,0.0,0.6931471805599453,0.0,0.349529830217598,0.0,1.0,1.0,0.0,0.0,0.0
2022-08-08,3,2,0.6666666666666666,0.6683483328860221,2.0050449986580663,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.1002925424700831,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
2022-08-09,1,1,1.0,0.5961507577626307,0.5961507577626307,1.0,0.6931471805599453,0.6931471805599453,0.4675949543175974,1.0,0.0,1.0,0.0,0.0,0.0
2022-08-10,2,1,0.5,0.41688418150405915,0.8337683630081183,0.5,1.0986122886681098,0.6931471805599453,0.6063730643352732,0.0,0.0,1.0,0.0,0.0,0.0
2022-08-11,1,0,0.0,0.444716961425204,0.444716961425204,0.0,0.6931471805599453,0.0,0.36791342793226517,0.0,0.0,1.0,0.0,0.0,0.0
2022-08-15,2,2,1.0,0.7912684616580594,1.5825369233161188,1.0,1.0986122886681098,1.0986122886681098,0.9487722194181099,1.0,0.0,1.0,0.0,0.0,0.0
2022-08-18,2,0,0.0,0.34533867940407453,0.6906773588081491,0.0,1.0986122886681098,0.0,0.5251292526629939,0.0,0.0,1.0,0.0,0.0,0.0
2022-08-19,1,1,1.0,0.7031880811554958,0.7031880811554958,1.0,0.6931471805599453,0.6931471805599453,0.5325018366601858,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,2,1,0.5,0.4294170418640508,0.8588340837281015,0.5,1.0986122886681098,0.6931471805599453,0.6199494544755221,0.0,0.5,1.0,0.0,0.0,0.0
2022-08-21,2,1,0.5,0.45695505211082355,0.9139101042216471,0.5,1.0986122886681098,0.6931471805599453,0.6491483244364529,0.0,0.5,1.0,0.0,0.0,0.0
2022-08-23,2,2,1.0,0.5868285676879512,1.1736571353759024,1.0,1.0986122886681098,1.0986122886681098,0.776411064842636,0.5,0.5,0.5,0.0,0.0,0.0
2022-08-24,3,3,1.0,0.7145196417816592,2.1435589253449776,1.0,1.3862943611198906,1.3862943611198906,1.1453555738044598,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
2022-08-25,2,0,0.0,0.29722731727144913,0.5944546345428983,0.0,1.0986122886681098,0.0,0.46653175585150297,0.5,0.0,1.0,0.0,0.0,0.0
2022-08-27,1,1,1.0,0.7662804758909078,0.7662804758909078,1.0,0.6931471805599453,0.6931471805599453,0.5688759094415041,0.0,1.0,1.0,0.0,0.0,0.0
2022-08-28,3,1,0.3333333333333333,0.4784211005906751,1.4352633017720253,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8900548828332632,0.0,0.0,1.0,0.0,0.0,0.0
2022-08-29,2,2,1.0,0.8272884816151951,1.6545769632303902,1.0,1.0986122886681098,1.0986122886681098,0.9762853061154996,0.0,0.5,1.0,0.0,0.0,0.0
2022-08-30,3,2,0.6666666666666666,0.6428574713414076,1.9285724140242229,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0745150735850686,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
2022-08-31,1,0,0.0,0.33690191000673037,0.33690191000673037,0.0,0.6931471805599453,0.0,0.29035492968923915,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-01,5,5,1.0,0.7923986081205252,3.961993040602626,1.0,1.791759469228055,1.791759469228055,1.6018074827298563,1.0,0.6,0.6,0.0,0.0,0.0
2022-09-02,4,4,1.0,0.8037938355466403,3.215175342186561,1.0,1.6094379124341003,1.6094379124341003,1.4386911901583461,0.75,0.5,0.75,0.25,0.0,0.0
2022-09-03,1,1,1.0,0.9653034857717596,0.9653034857717596,1.0,0.6931471805599453,0.6931471805599453,0.6756466790810913,1.0,1.0,1.0,0.0,0.0,0.0
2022-09-05,4,4,1.0,0.7892558312484719,3.1570233249938875,1.0,1.6094379124341003,1.6094379124341003,1.424799271270849,1.0,1.0,1.0,0.25,0.0,0.0
2022-09-06,5,4,0.8,0.7671166558475149,3.835583279237574,0.8,1.791759469228055,1.6094379124341003,1.576001758493244,0.6,0.4,1.0,0.4,0.0,0.0
2022-09-07,1,0,0.0,0.3294196555840078,0.3294196555840078,0.0,0.6931471805599453,0.0,0.2847424978206975,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-08,5,4,0.8,0.620856147434755,3.104280737173775,0.8,1.791759469228055,1.6094379124341003,1.4120305112729996,0.4,0.2,0.8,0.0,0.0,0.0
2022-09-09,3,2,0.6666666666666666,0.4385795104140762,1.3157385312422287,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.83972865663719,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2022-09-11,2,2,1.0,0.7076156387751824,1.4152312775503648,1.0,1.0986122886681098,1.0986122886681098,0.8817950496207603,1.0,1.0,1.0,0.0,0.0,0.0
2022-09-12,3,2,0.6666666666666666,0.6129179014050624,1.8387537042151871,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.043365119312231,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
2022-09-14,1,0,0.0,0.41492089714210395,0.41492089714210395,0.0,0.6931471805599453,0.0,0.3470736264527804,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-15,1,0,0.0,0.26424883914310415,0.26424883914310415,0.0,0.6931471805599453,0.0,0.23447814275970041,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-17,2,1,0.5,0.5890145800683688,1.1780291601367376,0.5,1.0986122886681098,0.6931471805599453,0.778420412913677,0.5,0.5,0.5,0.0,0.0,0.0
2022-09-18,3,2,0.6666666666666666,0.4913692266502041,1.4741076799506123,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.9058797976595908,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
2022-09-19,2,2,1.0,0.6067196109645123,1.2134392219290246,1.0,1.0986122886681098,1.0986122886681098,0.7945475149088705,0.0,0.5,1.0,0.0,0.0,0.0
2022-09-20,2,1,0.5,0.5019870647116711,1.0039741294233422,0.5,1.0986122886681098,0.6931471805599453,0.6951322736699003,1.0,1.0,0.0,0.0,0.0,0.0
2022-09-21,2,0,0.0,0.42141436349597905,0.8428287269919581,0.0,1.0986122886681098,0.0,0.6113017427317038,0.5,0.5,0.5,0.0,0.0,0.0
2022-09-22,1,1,1.0,0.5347089730810776,0.5347089730810776,1.0,0.6931471805599453,0.6931471805599453,0.42834076897994156,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-23,4,1,0.25,0.417384847829129,1.669539391316516,0.25,1.6094379124341003,0.6931471805599453,0.9819059449146083,0.5,0.5,0.5,0.0,0.0,0.0
2022-09-24,3,2,0.6666666666666666,0.5845635010621997,1.753690503186599,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0129420131585114,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
2022-09-25,2,0,0.0,0.2711194868424507,0.5422389736849014,0.0,1.0986122886681098,0.0,0.4332352395828808,0.0,1.0,1.0,0.0,0.0,0.0
2022-09-26,6,4,0.6666666666666666,0.5685944638026489,3.411566782815893,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.4842299059120085,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2022-09-27,5,2,0.4,0.49353480576907494,2.4676740288453747,0.4,1.791759469228055,1.0986122886681098,1.2434840605113606,0.2,0.2,0.8,0.2,0.0,0.0
2022-09-28,3,2,0.6666666666666666,0.6564012260937232,1.9692036782811697,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0882937950726825,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
2022-09-29,2,0,0.0,0.29310077272039603,0.5862015454407921,0.0,1.0986122886681098,0.0,0.46134219297047346,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-30,4,2,0.5,0.4971174823068581,1.9884699292274324,0.5,1.6094379124341003,1.0986122886681098,1.0947615270690692,0.0,0.5,1.0,0.0,0.5,0.0
2022-10-01,4,2,0.5,0.4620091004701484,1.8480364018805937,0.5,1.6094379124341003,1.0986122886681098,1.046629775027243,0.0,0.5,1.0,0.0,0.5,0.0
2022-10-02,1,1,1.0,0.5983474099686947,0.5983474099686947,1.0,0.6931471805599453,0.6931471805599453,0.4689702266996431,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-03,2,2,1.0,0.5499220525360626,1.0998441050721253,1.0,1.0986122886681098,1.0986122886681098,0.7418631062938325,0.0,0.5,1.0,0.0,0.0,0.0
2022-10-05,3,1,0.3333333333333333,0.4411010812303151,1.3233032436909453,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8429899849548668,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
2022-10-06,2,1,0.5,0.45453233727932485,0.9090646745586497,0.5,1.0986122886681098,0.6931471805599453,0.6466134229327816,0.5,1.0,1.0,0.0,0.0,0.0
2022-10-07,2,1,0.5,0.5483576319543175,1.096715263908635,0.5,1.0986122886681098,0.6931471805599453,0.740371960110428,0.5,0.5,1.0,0.0,0.0,0.0
2022-10-08,1,0,0.0,0.4972119692657515,0.4972119692657515,0.0,0.6931471805599453,0.0,0.40360469144962496,1.0,1.0,0.0,0.0,0.0,0.0
2022-10-09,2,1,0.5,0.5762275873553176,1.1524551747106353,0.5,1.0986122886681098,0.6931471805599453,0.7666091323459467,1.0,0.5,0.5,0.0,0.0,0.0
2022-10-10,4,1,0.25,0.45509090010243647,1.8203636004097459,0.25,1.6094379124341003,0.6931471805599453,1.0368658129539627,0.25,0.75,0.75,0.25,0.0,0.0
2022-10-11,1,0,0.0,0.3542625811047165,0.3542625811047165,0.0,0.6931471805599453,0.0,0.3032570856029652,1.0,1.0,0.0,0.0,0.0,0.0
2022-10-13,1,1,1.0,0.7330398357045855,0.7330398357045855,1.0,0.6931471805599453,0.6931471805599453,0.549876997027035,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-14,6,5,0.8333333333333334,0.7527409224005409,4.516445534403245,0.8333333333333334,1.9459101490553132,1.791759469228055,1.707733727953358,0.8333333333333334,0.5,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0
2022-10-15,3,1,0.3333333333333333,0.460762586845428,1.382287760536284,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8680612699070988,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
2022-10-16,2,2,1.0,0.8674497980296281,1.7348995960592561,1.0,1.0986122886681098,1.0986122886681098,1.0060947244356477,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-17,3,0,0.0,0.28950505598665294,0.8685151679599588,0.0,1.3862943611198906,0.0,0.6251440876305273,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0
2022-10-18,4,4,1.0,0.7340347903437326,2.9361391613749306,1.0,1.6094379124341003,1.6094379124341003,1.3702003346053757,1.0,0.75,0.75,0.5,0.25,0.0
2022-10-19,2,1,0.5,0.43974862067325304,0.8794972413465061,0.5,1.0986122886681098,0.6931471805599453,0.6310043162617772,0.5,0.5,1.0,0.5,0.5,0.0
2022-10-20,5,3,0.6,0.5957235607375029,2.9786178036875146,0.6,1.791759469228055,1.3862943611198906,1.3809344734731201,0.4,0.6,0.8,0.2,0.2,0.0
2022-10-21,5,4,0.8,0.7359898582081321,3.6799492910406606,0.8,1.791759469228055,1.6094379124341003,1.5432872746231316,0.8,1.0,0.8,0.2,0.0,0.0
2022-10-22,3,1,0.3333333333333333,0.4616609367345272,1.3849828102035815,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.86919191685252,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
2022-10-23,2,1,0.5,0.41913499261527243,0.8382699852305449,0.5,1.0986122886681098,0.6931471805599453,0.6088249039135375,0.0,0.5,1.0,0.0,0.0,0.0
2022-10-24,4,3,0.75,0.5338338484435088,2.135335393774035,0.75,1.6094379124341003,1.3862943611198906,1.1427361520225197,0.5,0.5,0.5,0.0,0.0,0.0
2022-10-25,2,1,0.5,0.537423913302958,1.074847826605916,0.5,1.0986122886681098,0.6931471805599453,0.7298878144179414,0.0,0.5,1.0,0.0,0.0,0.0
2022-10-26,3,3,1.0,0.8011928018646101,2.40357840559383,1.0,1.3862943611198906,1.3862943611198906,1.2248273503949947,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0
2022-10-27,2,1,0.5,0.6108891361436335,1.221778272287267,0.5,1.0986122886681098,0.6931471805599453,0.7983078987888647,0.5,1.0,1.0,0.5,0.0,0.0
2022-10-28,11,10,0.9090909090909091,0.8145370025098192,8.959907027608011,0.9090909090909091,2.4849066497880004,2.3978952727983707,2.2985677369754307,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.0,0.0,0.0
2022-10-29,7,4,0.5714285714285714,0.5602683789421548,3.9218786525950833,0.5714285714285714,2.0794415416798357,1.6094379124341003,1.5936902975802425,0.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.0
2022-10-30,2,2,1.0,0.6394479860916511,1.2788959721833022,1.0,1.0986122886681098,1.0986122886681098,0.8236911029660439,0.5,1.0,1.0,0.0,0.0,0.0
2022-10-31,3,1,0.3333333333333333,0.49797918279660286,1.4939375483898085,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9138628062024631,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0
2022-11-01,2,1,0.5,0.6353391700541178,1.2706783401082355,0.5,1.0986122886681098,0.6931471805599453,0.8200786150945588,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,3,0,0.0,0.30938733354881454,0.9281620006464436,0.0,1.3862943611198906,0.0,0.6565672178899896,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
2022-11-03,4,4,1.0,0.7816053945845334,3.1264215783381335,1.0,1.6094379124341003,1.6094379124341003,1.4174105854687398,0.75,1.0,0.75,0.5,0.0,0.0
