news_date,n_articles,avg_tone,avg_positivity,avg_negativity,n_climate,n_carbon,n_cleantech,n_energy,n_policy,n_transition,share_climate,share_carbon,share_cleantech,share_energy,share_policy,share_transition
2021-04-26,5807,-0.13723342201553004,2.1141684138213259,2.3222697308056834,5807,808,987,1806,3890,1806,1.0,0.13914241432753574,0.16996728086791804,0.31100396073704151,0.6698811778887549,0.31100396073704151
2021-04-27,6650,-0.15622023083965875,2.0564297701662779,2.3269758166740577,6650,904,1132,2000,4335,2000,1.0,0.13593984962406014,0.17022556390977445,0.3007518796992481,0.65187969924812028,0.3007518796992481
2021-04-28,7070,-0.3430200864812879,2.125022161252073,2.4475673077530895,7070,776,1288,2329,4976,2329,1.0,0.10975954738330976,0.18217821782178217,0.3294200848656294,0.70381895332390387,0.3294200848656294
2021-04-29,8245,-0.49915747946794881,1.9414405939286161,2.2348307091263173,8245,889,1280,2255,6156,2255,1.0,0.10782292298362645,0.15524560339599758,0.27349909035779263,0.74663432383262585,0.27349909035779263
2021-04-30,5675,-0.33888302502664852,2.128660125764513,2.5532565367785418,5675,741,868,1606,3823,1606,1.0,0.13057268722466961,0.15295154185022025,0.28299559471365637,0.6736563876651982,0.28299559471365637
2021-05-01,3525,-1.5674373848766532,2.0351943374553136,3.5671559872246061,3525,415,463,721,2405,721,1.0,0.11773049645390071,0.13134751773049647,0.20453900709219858,0.68226950354609928,0.20453900709219858
2021-05-02,3264,-1.3944093601866465,2.1040947436635875,3.3529529262093756,3264,383,356,991,2335,991,1.0,0.1173406862745098,0.10906862745098039,0.30361519607843135,0.71537990196078427,0.30361519607843135
2021-05-03,4639,-0.38461103394426827,2.1933329082226893,2.5839426376158041,4639,688,757,1348,3169,1348,1.0,0.14830782496227635,0.16318172019831861,0.29057986635050659,0.68312136236257814,0.29057986635050659
2021-05-04,6088,-0.021395845896001742,2.0603128714707815,2.3040430668089362,6088,662,906,1478,3965,1478,1.0,0.10873850197109067,0.1488173455978975,0.24277266754270696,0.651281208935611,0.24277266754270696
2021-05-05,6827,-0.45753555062077012,2.0959477811069092,2.5988955992239067,6827,649,1019,2091,4277,2091,1.0,0.095063717591914454,0.14926029002490113,0.30628387285777059,0.62648308188076751,0.30628387285777059
2021-05-06,6713,-0.36432626181585093,2.1235880433611083,2.5699545555461749,6713,764,1358,2147,4408,2147,1.0,0.11380902726053925,0.20229405630865485,0.319827200953374,0.65663637717860868,0.319827200953374
2021-05-07,6446,-0.62043617226421977,2.228381910057935,2.8547208325496078,6446,791,901,1765,4565,1765,1.0,0.12271175923053056,0.13977660564691283,0.27381321749922433,0.70819112627986347,0.27381321749922433
2021-05-08,3411,-0.32195095355757841,2.1160841089257549,2.585594019543608,3411,495,424,876,2246,876,1.0,0.14511873350923482,0.12430372324831428,0.256816182937555,0.65845793022574028,0.256816182937555
2021-05-09,3624,-0.8181169780589238,1.9149309799897722,2.564960854797913,3624,414,347,628,2600,628,1.0,0.11423841059602649,0.0957505518763797,0.17328918322295805,0.717439293598234,0.17328918322295805
2021-05-10,6159,-0.38064388391511184,1.9625440591806487,2.3730875610135529,6159,812,725,1690,4052,1690,1.0,0.13183958434810847,0.11771391459652542,0.27439519402500406,0.65789900957947722,0.27439519402500406
2021-05-11,5554,-0.29982945930025912,2.1528459600438108,2.5584807396312992,5554,800,951,1793,3645,1793,1.0,0.14404033129276198,0.17122794382427078,0.32283039250990275,0.65628375945264672,0.32283039250990275
2021-05-12,5731,-0.13711297238158665,2.0023178159630008,2.4666400908984287,5731,1011,1078,1995,4008,1995,1.0,0.17640900366428197,0.18809980806142035,0.34810678764613506,0.69935438841388942,0.34810678764613506
2021-05-13,6133,-0.4044302233601953,1.9670424631482319,2.5175361699897691,6133,951,1094,1879,3821,1879,1.0,0.15506277515082342,0.17837925974237731,0.30637534648622206,0.62302299037991193,0.30637534648622206
2021-05-14,5593,-0.57854931646376284,2.1392944930366453,2.750114669884097,5593,906,850,1688,3489,1688,1.0,0.16198819953513321,0.1519756838905775,0.30180582871446449,0.62381548364026462,0.30180582871446449
2021-05-15,3110,-0.84290839654850513,1.9644302430103393,2.7696110527325706,3110,465,447,826,1918,826,1.0,0.14951768488745981,0.14372990353697748,0.26559485530546623,0.61672025723472668,0.26559485530546623
2021-05-16,2791,-0.72321315587333634,1.9717390229952285,2.3999835881704592,2791,457,290,786,1790,786,1.0,0.16374059476890004,0.10390541024722322,0.28161949122178431,0.641347187388033,0.28161949122178431
2021-05-17,6026,-0.47404386083447225,2.1777445728495541,2.7579136296400182,6026,927,822,1737,3933,1737,1.0,0.15383338864918686,0.13640889478924659,0.28825091271158315,0.65267175572519087,0.28825091271158315
2021-05-18,7568,-0.637504503477661,1.9381467712718556,2.7610262832832957,7568,1072,1408,2495,5254,2495,1.0,0.14164904862579281,0.18604651162790697,0.32967758985200846,0.69423890063424942,0.32967758985200846
2021-05-19,7257,-0.65536760183113951,2.164843131060088,2.7817922869278888,7257,1070,1175,2453,4955,2453,1.0,0.14744384731982912,0.16191263607551329,0.33801846493041204,0.68278903128014334,0.33801846493041204
2021-05-20,8950,-0.734407025343505,2.0377121993410796,2.6589137343106461,8950,894,990,2613,5977,2613,1.0,0.099888268156424584,0.1106145251396648,0.29195530726256985,0.6678212290502793,0.29195530726256985
2021-05-21,8580,-0.835377108254899,1.9444774584469009,2.6176178634790697,8580,1040,911,1862,5576,1862,1.0,0.12121212121212122,0.10617715617715617,0.21701631701631702,0.64988344988344993,0.21701631701631702
2021-05-22,4751,-1.1260660322804887,1.9970698753978147,2.973024969273542,4751,435,343,918,2981,918,1.0,0.09155967164807409,0.072195327299515888,0.19322247947800464,0.62744685329404337,0.19322247947800464
2021-05-23,3589,-1.2860867435042724,2.0758659302929918,3.0666333502078005,3589,500,611,816,2147,816,1.0,0.13931457230426303,0.17024240735580942,0.22736138200055725,0.59821677347450541,0.22736138200055725
2021-05-24,6114,-0.80353605239702042,2.1126559549178885,3.0080818308991488,6114,921,873,1649,4221,1649,1.0,0.1506378802747792,0.14278704612365065,0.269708864900229,0.69038272816486757,0.269708864900229
2021-05-25,7066,-0.47730324125526208,2.112973238548645,2.7338110977693035,7066,1174,1412,2228,5025,2228,1.0,0.16614774978771582,0.1998301726577979,0.31531276535522218,0.71115199547127084,0.31531276535522218
2021-05-26,7311,-0.59128998020929224,2.1164849157057546,2.3982685372635553,7311,1255,1308,2771,4941,2771,1.0,0.17165914375598412,0.17890849405006154,0.37901791820544384,0.67583093967993435,0.37901791820544384
2021-05-27,8225,-0.72391973381236918,2.0213591076447903,2.6138804960755162,8225,1199,1369,2696,5673,2696,1.0,0.14577507598784195,0.16644376899696048,0.32778115501519756,0.68972644376899694,0.32778115501519756
2021-05-28,7171,-0.497069913079315,2.24066037468234,2.4797945188612562,7171,827,993,2170,5062,2170,1.0,0.11532561706874912,0.13847441082136383,0.30260772556128851,0.70589875888997355,0.30260772556128851
2021-05-29,3437,-0.49224462844344286,2.3162651053027874,2.59975366007863,3437,450,348,842,2369,842,1.0,0.13092813500145475,0.10125109106779168,0.24498108815827757,0.68926389292988066,0.24498108815827757
2021-05-30,3217,-0.59330669233409294,2.0922910527070919,2.5208984905938405,3217,441,429,1062,2103,1062,1.0,0.13708423997513211,0.13335405657444824,0.33012123096052221,0.65371464096984766,0.33012123096052221
2021-05-31,5633,-0.67201378127677036,2.0574806809226556,2.6860931046480276,5633,925,836,1518,3715,1518,1.0,0.16421090005325759,0.14841114858867388,0.26948340138469734,0.65950647967335341,0.26948340138469734
2021-06-01,6468,-0.57959179448515652,2.161392261364377,2.5768927993178319,6468,1015,932,1983,4351,1983,1.0,0.15692640692640691,0.14409400123685839,0.30658627087198514,0.67269635126777982,0.30658627087198514
2021-06-02,6785,-0.5068263372745262,2.2672006919898071,2.5121488069469167,6785,1010,1132,2229,4830,2229,1.0,0.14885777450257923,0.16683861459100957,0.32851879145173174,0.711864406779661,0.32851879145173174
2021-06-03,7664,-0.10645396317765045,2.2244186998047786,2.282579963155313,7664,1060,1534,2214,5096,2214,1.0,0.13830897703549061,0.20015657620041755,0.28888308977035493,0.66492693110647183,0.28888308977035493
2021-06-04,8018,-0.594536168524516,2.168829514945263,2.5420886455332723,8018,848,955,2388,5552,2388,1.0,0.10576203542030431,0.11910700922923423,0.29782988276378147,0.69244200548765278,0.29782988276378147
2021-06-05,6274,-0.5830050307162683,2.0260159812717737,2.6802540746115149,6274,584,818,1759,4330,1759,1.0,0.093082562958240356,0.13037934332164489,0.28036340452661779,0.6901498246732547,0.28036340452661779
2021-06-06,4318,-0.97802113235005683,1.9977273167367227,2.8305873602939231,4318,463,399,994,3040,994,1.0,0.10722556739231126,0.092403890690134327,0.23019916628068551,0.70402964335340434,0.23019916628068551
2021-06-07,6725,-0.58489034537579687,2.043891444641297,2.6427394652173493,6725,909,888,1855,4756,1855,1.0,0.13516728624535315,0.1320446096654275,0.27583643122676582,0.70721189591078071,0.27583643122676582
2021-06-08,7787,-0.43935031698619992,2.2089881955810222,2.4614447132762112,7787,946,1188,2237,5273,2237,1.0,0.12148452549120328,0.15256196224476692,0.28727366123025555,0.67715423141132658,0.28727366123025555
2021-06-09,7761,-0.37973275703432724,2.1368786967991293,2.464037050404781,7761,1030,1101,2289,5743,2289,1.0,0.13271485633294677,0.14186316196366447,0.29493621955933513,0.7399819610874887,0.29493621955933513
2021-06-10,8999,-0.27201043052621726,2.071663926614399,2.1360046018717442,8999,868,1034,2462,6760,2462,1.0,0.096455161684631627,0.11490165573952661,0.27358595399488833,0.75119457717524174,0.27358595399488833
2021-06-11,8786,-0.40997868716886032,1.9153556313435431,2.2021071792545408,8786,812,1009,2330,6505,2330,1.0,0.092419758707033922,0.11484179376280446,0.26519462781698155,0.74038242658775322,0.26519462781698155
2021-06-12,5252,-0.87006101883234366,1.9283156392648719,2.3267974562143934,5252,591,570,1304,3849,1304,1.0,0.11252856054836252,0.10853008377760853,0.24828636709824828,0.73286367098248284,0.24828636709824828
2021-06-13,6045,-0.48442568474712117,1.7275062282658336,1.8996895697214666,6045,372,777,1536,4669,1536,1.0,0.061538461538461542,0.12853598014888337,0.25409429280397022,0.77237386269644337,0.25409429280397022
2021-06-14,8260,-0.54542268374964475,1.9368896242872753,2.2505794878748944,8260,631,1014,1859,5980,1859,1.0,0.076392251815980625,0.12276029055690073,0.22506053268765133,0.72397094430992737,0.22506053268765133
2021-06-15,8401,-0.56807430161482386,2.1000711734059481,2.4478175288815929,8401,963,1096,2547,5928,2547,1.0,0.11462921080823711,0.13046065944530413,0.3031781930722533,0.7056302821092727,0.3031781930722533
2021-06-16,8938,-0.61518105777459842,2.3199669605855311,2.5700179692475755,8938,1017,1103,2630,6014,2630,1.0,0.11378384426046095,0.12340568359812039,0.29424927276795704,0.67285746251957934,0.29424927276795704
2021-06-17,7692,-0.67983327637622792,2.0632578440602303,2.7892614147767438,7692,999,1130,2082,5102,2082,1.0,0.12987519500780031,0.14690587623504942,0.27067082683307331,0.66328653146125849,0.27067082683307331
2021-06-18,7482,-0.81536545819229111,1.9859683621689972,2.8090471995753896,7482,857,972,1716,4599,1716,1.0,0.11454156642608929,0.12991178829190056,0.22935044105854049,0.61467522052927026,0.22935044105854049
2021-06-19,4217,-1.0035739462327653,1.8629723511129479,2.8372675090995032,4217,557,527,1060,2516,1060,1.0,0.13208442020393646,0.12497035807446051,0.2513635285748162,0.59663267725871472,0.2513635285748162
2021-06-20,3336,-0.94887270222285025,2.0568099689136119,2.7909529293314819,3336,457,404,709,2019,709,1.0,0.13699040767386092,0.1211031175059952,0.21252997601918466,0.60521582733812951,0.21252997601918466
2021-06-21,5798,-0.41220222214618274,1.97016245213755,2.4679619041857674,5798,806,875,1514,3824,1514,1.0,0.13901345291479822,0.15091410831321145,0.26112452569851674,0.659537771645395,0.26112452569851674
2021-06-22,7156,-0.64001292061761272,2.1818037116177225,2.7337307340259058,7156,898,1160,2118,4833,2118,1.0,0.12548910005589714,0.1621017328116266,0.295975405254332,0.6753773057574064,0.295975405254332
2021-06-23,7481,-0.66640647978084733,2.199461293047547,2.7662362961691622,7481,921,1050,2164,4908,2164,1.0,0.12311188343804304,0.14035556743750835,0.28926614089025532,0.65606202379361045,0.28926614089025532
2021-06-24,8057,-0.20746912988805238,2.37598463303235,2.7566340962433733,8057,947,1196,2486,5764,2486,1.0,0.11753754499193247,0.14844234826858632,0.308551570063299,0.715402755368003,0.308551570063299
2021-06-25,6829,-0.049436643988597068,2.2026247225475357,2.4524529657568537,6829,720,929,1996,4718,1996,1.0,0.10543271342802753,0.13603748718699663,0.29228291111436522,0.69087714160199154,0.29228291111436522
2021-06-26,3379,-0.60279374142761788,2.0723798210486915,2.7019096029153897,3379,396,455,732,1950,732,1.0,0.11719443622373484,0.13465522343888725,0.21663213968629771,0.57709381473808818,0.21663213968629771
2021-06-27,3538,-1.0404121682816097,2.0776657743406326,2.9847054746008963,3538,453,443,1003,2263,1003,1.0,0.12803843979649521,0.12521198417184851,0.28349349915206329,0.63962690785754661,0.28349349915206329
2021-06-28,7874,-0.25001812010790275,2.5101233172110313,2.3945438063187146,7874,1401,963,1789,4811,1789,1.0,0.1779273558547117,0.1223012446024892,0.22720345440690881,0.610998221996444,0.22720345440690881
2021-06-29,8335,-0.524156261954514,2.1035318159329917,2.4607449446159175,8335,851,1028,2044,5406,2044,1.0,0.1020995800839832,0.12333533293341331,0.24523095380923815,0.64859028194361124,0.24523095380923815
2021-06-30,8476,-0.80637501772227627,2.0276401136046935,2.8068526907205156,8476,917,1270,2242,5687,2242,1.0,0.10818782444549316,0.14983482774893817,0.26451156205757431,0.67095327984898534,0.26451156205757431
2021-07-01,8238,-1.002305908948127,2.1339846552116621,3.2008804746068096,8238,840,1330,2264,5618,2264,1.0,0.10196649672250546,0.16144695314396698,0.27482398640446709,0.68196164117504243,0.27482398640446709
2021-07-02,6667,-1.0277937063992562,2.1863477531631843,3.0057570381780638,6667,804,835,1732,4489,1732,1.0,0.12059397030148493,0.12524373781310935,0.25978701064946752,0.67331633418329084,0.25978701064946752
2021-07-03,3874,-1.3958118500935297,2.0493920250129936,3.2231566491428794,3874,428,408,758,2510,758,1.0,0.11048012390294269,0.10531750129065565,0.19566339700567889,0.64790913784202375,0.19566339700567889
2021-07-04,3874,-1.2526461604399686,1.8676327430932813,3.01792666414661,3874,368,518,970,2456,970,1.0,0.094992256066081568,0.13371192565823439,0.25038719669592152,0.63397005678884877,0.25038719669592152
2021-07-05,5954,-0.79890558531894651,2.0455100178785668,2.7945472616510378,5954,765,800,1592,3897,1592,1.0,0.1284850520658381,0.13436345314074571,0.267383271750084,0.65451797111185761,0.267383271750084
2021-07-06,6170,-0.35793947513855029,2.3563105962404567,2.8298753948881079,6170,779,799,1818,4030,1818,1.0,0.12625607779578607,0.12949756888168557,0.2946515397082658,0.653160453808752,0.2946515397082658
2021-07-07,6681,-0.38284589790423684,2.3015157106557775,2.7836991960237185,6681,887,938,2053,4370,2053,1.0,0.13276455620416105,0.14039814399042058,0.30728932794491842,0.65409369854812149,0.30728932794491842
2021-07-08,7643,-0.619427332168605,2.1434212210651253,2.7028226081921631,7643,1109,877,1961,4900,1961,1.0,0.14510009158707313,0.11474551877535,0.25657464346460812,0.64110951197173882,0.25657464346460812
2021-07-09,6786,-1.0753440350147898,2.1279068361501654,3.3330241073783524,6786,939,983,1872,4458,1872,1.0,0.13837312113174183,0.1448570586501621,0.27586206896551724,0.65694076038903626,0.27586206896551724
2021-07-10,3884,-1.082291046068655,2.1434428099367455,2.7646998136357306,3884,427,559,1008,2395,1008,1.0,0.10993820803295572,0.14392378990731206,0.25952626158599384,0.6166323377960865,0.25952626158599384
2021-07-11,3397,-0.87446479315208359,1.8677007015620721,2.5333024006404297,3397,434,437,803,2168,803,1.0,0.12775978804827789,0.12864292022372681,0.23638504562849574,0.63821018545775687,0.23638504562849574
2021-07-12,6039,-0.69959604583369372,2.06444617049061,2.8890074437258919,6039,888,890,1580,3944,1580,1.0,0.14704421261798312,0.14737539327703261,0.26163272064911408,0.65308825964563666,0.26163272064911408
2021-07-13,7609,-0.956915091108905,2.0511315014163909,3.0895276971940344,7609,981,1103,1995,4813,1995,1.0,0.12892627152056774,0.14495991588907872,0.26218951241950322,0.63254041266920746,0.26218951241950322
2021-07-14,9971,-0.509369544421065,1.9722260657365731,2.6864062226691168,9971,1464,1489,3090,6796,3090,1.0,0.14682579480493432,0.14933306589108414,0.30989870624811955,0.681576572058971,0.30989870624811955
2021-07-15,10225,-1.3104210240991438,1.9953468330553839,3.0918247262186469,10225,1330,1540,2995,7410,2995,1.0,0.13007334963325184,0.15061124694376529,0.29290953545232273,0.72469437652811741,0.29290953545232273
2021-07-16,10312,-1.9495051739833331,1.9200178685951512,3.9245250555316624,10312,1142,1767,2711,7686,2711,1.0,0.11074476338246703,0.17135376260667184,0.26289759503491078,0.7453452288595811,0.26289759503491078
2021-07-17,5890,-2.5362061134838187,1.9833068115657473,4.0853988971958977,5890,442,1229,1265,4203,1265,1.0,0.075042444821731752,0.20865874363327674,0.21477079796264856,0.71358234295415957,0.21477079796264856
2021-07-18,5102,-2.7512486089220123,1.9514794829808482,4.1608215308510985,5102,555,466,874,3504,874,1.0,0.10878087024696198,0.091336730693845555,0.17130537044296354,0.68678949431595449,0.17130537044296354
2021-07-19,7261,-1.4124904825582709,2.2029477964136097,3.4679583720482148,7261,942,965,1633,5162,1633,1.0,0.1297341963916816,0.13290180415920672,0.22490015149428452,0.71092136069411926,0.22490015149428452
2021-07-20,7652,-1.1576483827563739,2.2016067231784193,3.2100017213144536,7652,884,1462,1871,5001,1871,1.0,0.11552535284892838,0.19106116048092003,0.244511238891793,0.65355462624150551,0.244511238891793
2021-07-21,7838,-1.3667138446622284,2.1243425646924163,3.2998424584909705,7838,790,1392,2029,5187,2029,1.0,0.10079101811686655,0.17759632559326358,0.25886705792293951,0.66177596325593269,0.25886705792293951
2021-07-22,8390,-1.3768618534238126,2.1252002701764354,3.2181511923246866,8390,861,1585,2231,5856,2231,1.0,0.10262216924910608,0.18891537544696066,0.265911799761621,0.697973778307509,0.265911799761621
2021-07-23,7803,-1.3544391206113575,2.1775832968928066,3.2310768601129203,7803,966,1057,1840,4826,1840,1.0,0.12379853902345252,0.13546072023580674,0.23580674099705243,0.618480071767269,0.23580674099705243
2021-07-24,4617,-1.7642572655146047,2.1837876526702145,3.8574292320010115,4617,414,522,898,2837,898,1.0,0.089668615984405453,0.11306042884990253,0.19449859215941087,0.61446826943902966,0.19449859215941087
2021-07-25,4531,-1.7909532213649579,1.9402900623601584,3.4420507195401919,4531,377,367,1372,3061,1372,1.0,0.083204590598101966,0.080997572279849925,0.30280291326418007,0.67556830721694994,0.30280291326418007
2021-07-26,8371,-1.4955782843295116,2.3174918497192127,3.0434873008368015,8371,925,1202,2140,5622,2140,1.0,0.11050053757018277,0.14359096882092939,0.25564448691912556,0.67160434834547844,0.25564448691912556
2021-07-27,8009,-1.2484380426382551,2.1314212543905833,3.0913005442673511,8009,758,957,1772,5214,1772,1.0,0.094643526033212633,0.11949057310525658,0.22125109252091396,0.65101760519415652,0.22125109252091396
2021-07-28,7678,-0.937777113519179,2.1003787202289605,2.926965638904258,7678,1018,1014,2022,5123,2022,1.0,0.13258661109663974,0.13206564209429539,0.26334983068507423,0.66723104975253977,0.26334983068507423
2021-07-29,7431,-0.86273380726996707,2.0904731964919261,2.8995539310453471,7431,768,1091,1953,5110,1953,1.0,0.10335082761404925,0.14681738662360383,0.26281792490916434,0.68765980352577039,0.26281792490916434
2021-07-30,5181,-0.90654573077721357,2.156855544975071,2.96719100780545,5181,645,801,1399,3403,1399,1.0,0.12449334105385061,0.15460335842501446,0.27002509168114264,0.65682300714147845,0.27002509168114264
2021-07-31,3220,-1.6553364865989877,1.8214479667489121,3.4391600488290393,3220,227,499,630,1882,630,1.0,0.0704968944099379,0.15496894409937889,0.19565217391304349,0.584472049689441,0.19565217391304349
2021-08-01,3660,-2.0740068650376049,1.8160338675301886,3.6561070446846839,3660,293,617,1210,2469,1210,1.0,0.080054644808743164,0.1685792349726776,0.33060109289617484,0.67459016393442628,0.33060109289617484
2021-08-02,5133,-1.3781869258150832,2.0697421836808823,3.3558888207240334,5133,560,863,1331,3360,1331,1.0,0.10909799337619326,0.1681278005065264,0.25930255211377362,0.6545879602571596,0.25930255211377362
2021-08-03,5888,-1.1987871361889919,2.0257701776505219,3.1906500000666895,5888,639,1223,1604,3932,1604,1.0,0.10852581521739131,0.20771059782608695,0.27241847826086957,0.66779891304347827,0.27241847826086957
2021-08-04,7176,-1.3411289685357102,2.0615416091475827,3.1293188809393082,7176,648,1183,1746,4567,1746,1.0,0.0903010033444816,0.16485507246376813,0.24331103678929766,0.63642697881828314,0.24331103678929766
2021-08-05,7132,-1.2931390684021427,1.8646205956824398,3.0857933699514888,7132,620,965,1852,4748,1852,1.0,0.086932136848008976,0.13530566461020752,0.25967470555243971,0.66573191250701069,0.25967470555243971
2021-08-06,6179,-1.561991784563707,1.9619200962262393,3.24600108035934,6179,483,1021,1804,3681,1804,1.0,0.078167988347629072,0.16523709338080594,0.29195662728596861,0.595727463990937,0.29195662728596861
2021-08-07,3494,-2.3830220120268382,1.8245039480534748,3.7550537132886368,3494,189,417,882,2360,882,1.0,0.05409273039496279,0.11934745277618775,0.25243274184315972,0.6754436176302232,0.25243274184315972
2021-08-08,3146,-2.4847350250895959,1.7828553424427749,3.8141924996266265,3146,289,640,568,1992,568,1.0,0.091862682771773688,0.203432930705658,0.18054672600127145,0.63318499682136042,0.18054672600127145
2021-08-09,10693,-1.8809169999557227,1.861417794034431,2.8985514159057448,10693,718,1530,2703,6216,2703,1.0,0.0671467315065931,0.14308426073131955,0.25278219395866453,0.58131487889273359,0.25278219395866453
2021-08-10,7542,-1.4403571249170253,1.7562671547317443,2.927474180609499,7542,531,930,1730,5196,1730,1.0,0.07040572792362769,0.12330946698488465,0.22938212675682843,0.68894192521877484,0.22938212675682843
2021-08-11,7020,-1.5186442952515664,1.8999917420920647,2.993645832963856,7020,501,929,2230,4916,2230,1.0,0.071367521367521364,0.13233618233618233,0.31766381766381768,0.70028490028490031,0.31766381766381768
2021-08-12,7124,-1.7734540636377762,2.0440850199225613,3.2051905633093578,7124,739,1145,2149,4464,2149,1.0,0.10373385738349242,0.16072431218416619,0.30165637282425606,0.626614261650758,0.30165637282425606
2021-08-13,6082,-1.6042417884165079,2.0266982602685566,3.413291371039604,6082,465,940,1974,3779,1974,1.0,0.076455113449523188,0.15455442288720816,0.32456428806313714,0.62134166392634,0.32456428806313714
2021-08-14,3346,-2.4412993633839215,1.9266892335890562,3.772683534437594,3346,214,570,1051,2254,1051,1.0,0.0639569635385535,0.17035265989240886,0.31410639569635385,0.67364016736401677,0.31410639569635385
2021-08-15,2176,-1.6876232375049138,1.9869144408155857,3.090476032828565,2176,168,323,536,1311,536,1.0,0.07720588235294118,0.1484375,0.24632352941176472,0.60248161764705888,0.24632352941176472
2021-08-16,4338,-1.2194582665736335,2.0216141370856429,3.1739996344147485,4338,404,956,1575,2699,1575,1.0,0.093130474873213465,0.22037805440295066,0.36307053941908712,0.62217611802674044,0.36307053941908712
2021-08-17,4769,-1.3151538241686294,2.2295368682856411,3.3144730548584147,4769,966,894,1378,2767,1378,1.0,0.20255818829943384,0.18746068358146362,0.2889494652967079,0.58020549381421682,0.2889494652967079
2021-08-18,4401,-0.96580522746295072,2.1306350543291162,2.8437278913906039,4401,467,744,1260,2877,1260,1.0,0.10611224721654169,0.169052488070893,0.28629856850715746,0.65371506475800956,0.28629856850715746
2021-08-19,7019,-0.986144308893264,1.991086373570276,2.7216718220235507,7019,820,1449,2270,4545,2270,1.0,0.11682575865507908,0.20643966376976777,0.32340789286223109,0.64752813791138342,0.32340789286223109
2021-08-20,6443,-1.4483047331240004,2.06012041034358,3.2342975970773464,6443,782,862,1688,3823,1688,1.0,0.12137203166226913,0.13378860779140153,0.26198975632469346,0.5933571317709142,0.26198975632469346
2021-08-21,4015,-1.7250737019101683,2.153672338015336,3.3260761677337793,4015,364,606,984,2163,984,1.0,0.090660024906600245,0.15093399750933997,0.24508094645080947,0.53872976338729761,0.24508094645080947
2021-08-22,4308,-1.8297355572706955,1.6765001211752486,3.3756265885158556,4308,363,826,898,2538,898,1.0,0.084261838440111425,0.19173630454967502,0.20844939647168059,0.58913649025069637,0.20844939647168059
2021-08-23,7113,-1.5034402505818543,2.2126690910421232,3.2349285256433955,7113,827,1121,1784,4644,1784,1.0,0.11626599184591593,0.15759876282862365,0.25080837902432168,0.65288907633909743,0.25080837902432168
2021-08-24,7902,-1.0108187178439618,2.1118413174107498,2.8201969979604358,7902,934,800,1790,5237,1790,1.0,0.1181979245760567,0.10124019235636547,0.22652493039736776,0.66274360921285747,0.22652493039736776
2021-08-25,8147,-1.1584895880135975,2.1840237197015027,3.009786573124186,8147,907,1006,2180,5252,2180,1.0,0.11132932367742727,0.12348103596415859,0.26758315944519456,0.64465447403952381,0.26758315944519456
2021-08-26,7207,-0.645332080638989,2.2140826112887853,2.7582314682848561,7207,904,919,1692,4760,1692,1.0,0.12543360621617872,0.12751491605383655,0.23477174968780354,0.660468988483419,0.23477174968780354
2021-08-27,5650,-0.78006445726116691,2.2598656068670424,2.9407505216515557,5650,704,1004,1629,3683,1629,1.0,0.12460176991150443,0.17769911504424779,0.28831858407079647,0.651858407079646,0.28831858407079647
2021-08-28,4145,-1.4525957475444558,2.0505914493014776,3.2516319861135474,4145,379,595,1166,2619,1166,1.0,0.091435464414957784,0.14354644149577805,0.28130277442702051,0.6318455971049457,0.28130277442702051
2021-08-29,4043,-1.8012313376942723,2.0026486090034719,3.3689016715068356,4043,477,723,1292,2540,1292,1.0,0.11798169675983181,0.1788276032649023,0.31956467969329705,0.62824635171902055,0.31956467969329705
2021-08-30,7999,-1.7429444473825393,2.4878276875002241,3.6397909811720219,7999,1005,1514,2940,5583,2940,1.0,0.12564070508813602,0.18927365920740091,0.36754594324290535,0.69796224528066009,0.36754594324290535
2021-08-31,7559,-0.9789555768847733,2.0950215195068589,3.0215353695040861,7559,1059,1100,2424,5358,2424,1.0,0.14009789654716231,0.14552189443048022,0.32067733827225825,0.70882391850773907,0.32067733827225825
2021-09-01,8853,-1.6444530732400249,2.1178805173388286,3.7640294670076448,8853,1386,1364,2641,5424,2641,1.0,0.15655709928837683,0.1540720659663391,0.29831695470461989,0.61267366994239236,0.29831695470461989
2021-09-02,9532,-1.6459711959424681,2.1625551680851767,3.504733858370388,9532,1238,1508,2761,6128,2761,1.0,0.12987830465799413,0.15820394460763743,0.28965589592950064,0.64288711707931179,0.28965589592950064
2021-09-03,9870,-2.048659110162637,2.190840874096994,3.9616195701464818,9870,1247,1046,2580,6918,2580,1.0,0.12634245187436677,0.10597771023302938,0.26139817629179329,0.70091185410334345,0.26139817629179329
2021-09-04,5978,-1.6616849348125633,2.2036792348488006,3.440838386198239,5978,962,405,1070,4251,1070,1.0,0.16092338574774173,0.06774841083974574,0.17898962863834059,0.711107393777183,0.17898962863834059
2021-09-05,4324,-1.3398040096528683,2.1625180570415843,3.1694481411989579,4324,478,379,941,2785,941,1.0,0.11054579093432007,0.08765032377428307,0.21762257169287696,0.64407955596669753,0.21762257169287696
2021-09-06,6807,-0.88896720985458322,2.2063728809096728,2.91706341145746,6807,889,916,1744,4513,1744,1.0,0.1306008520640517,0.13456735713236373,0.25620684589393272,0.6629939767886,0.25620684589393272
2021-09-07,9459,-1.2228207700075013,2.1231338653796761,3.1508936428031342,9459,1079,1307,2325,6451,2325,1.0,0.1140712548895232,0.13817528279945027,0.24579765302886139,0.681995982662015,0.24579765302886139
