news_date,first_timestamp_utc,last_timestamp_utc,n_articles_climate,n_urls_climate,n_sources_climate,n_articles_total,n_urls_total,n_sources_total,avg_tone,avg_positivity,avg_negativity,n_core_climate,n_policy_regulation,n_physical_risk,n_energy_geopolitics,n_cleantech,n_activism_litigation,share_total_climate,share_core_climate,share_policy,share_physical,share_energy,share_cleantech,share_activism,log_n_articles_climate,log_n_articles_total,log_n_sources_total
27/09/2024,2024-09-27 00:00:00+00:00,2024-09-27 23:45:00+00:00,6748,6748,3359,406831,406831,14291,-1.105471994,2.993853211,4.099325205,6685,6553,3332,1887,1599,2646,0.01658674,0.016431884,0.016107425,0.008190133,0.00463829,0.003930379,0.006503929,8.817149625,12.9161556,9.567455219
28/09/2024,2024-09-28 00:00:00+00:00,2024-09-28 23:45:00+00:00,4159,4159,2325,256441,256441,11205,-1.883893721,2.764411254,4.648304975,4119,4083,2334,970,1164,1697,0.016218155,0.016062174,0.015921791,0.009101509,0.003782546,0.004539056,0.006617507,8.333270353,12.4546578,9.324204628
29/09/2024,2024-09-29 00:00:00+00:00,2024-09-29 23:45:00+00:00,4485,4485,2273,243441,243441,10382,-1.824175083,2.943874785,4.768049868,4434,4408,2657,1235,702,1378,0.018423355,0.018213859,0.018107057,0.010914349,0.005073098,0.002883656,0.005660509,8.408716715,12.402634,9.247925132
30/09/2024,2024-09-30 00:00:00+00:00,2024-09-30 23:45:00+00:00,7043,7043,3223,393910,393910,14255,-1.350376878,2.771973897,4.122350775,6958,6834,3809,2485,1894,2160,0.017879719,0.017663933,0.017349141,0.009669722,0.006308548,0.004808205,0.005483486,8.85993147,12.88388027,9.56493315
01/10/2024,2024-10-01 00:00:00+00:00,2024-10-01 23:45:00+00:00,7394,7394,3351,421375,421375,14404,-0.939293718,2.869418348,3.808712066,7327,7245,3875,2276,1882,2640,0.017547315,0.017388312,0.017193711,0.009196084,0.005401365,0.00446633,0.006265203,8.908559375,12.95128083,9.575330648
02/10/2024,2024-10-02 00:00:00+00:00,2024-10-02 23:45:00+00:00,7648,7648,3396,413955,413955,14259,-1.306342672,2.877316035,4.183658707,7518,7524,3640,2286,1886,2941,0.018475438,0.018161394,0.018175889,0.008793226,0.005522339,0.004556051,0.007104637,8.942330199,12.93351497,9.565213694
03/10/2024,2024-10-03 00:00:00+00:00,2024-10-03 23:45:00+00:00,5857,5857,3013,405001,405001,14146,-0.643574926,2.978761638,3.622336564,5781,5737,2772,1960,1379,2109,0.014461693,0.014274039,0.014165397,0.006844428,0.004839494,0.00340493,0.005207395,8.675563527,12.91164728,9.557257866
04/10/2024,2024-10-04 00:00:00+00:00,2024-10-04 23:45:00+00:00,6088,6088,3026,392262,392262,14061,-0.616145652,3.100466679,3.716612331,5929,5950,2542,2418,1778,2216,0.015520239,0.015114898,0.015168433,0.006480363,0.006164247,0.004532685,0.005649285,8.714239144,12.87968781,9.551231403
05/10/2024,2024-10-05 00:00:00+00:00,2024-10-05 23:45:00+00:00,3593,3593,1989,250592,250592,11010,-1.690646238,2.793498961,4.484145198,3566,3526,1887,1113,723,1393,0.014338048,0.014230303,0.014070681,0.007530169,0.004441483,0.002885168,0.005558837,8.187021067,12.43158539,9.306650052
06/10/2024,2024-10-06 00:00:00+00:00,2024-10-06 23:45:00+00:00,2921,2921,1708,234011,234011,10295,-1.258005503,2.905470832,4.163476335,2891,2816,1493,799,618,1058,0.012482319,0.01235412,0.012033622,0.006380042,0.003414369,0.002640901,0.004521155,7.980023592,12.36312768,9.239510749
07/10/2024,2024-10-07 00:00:00+00:00,2024-10-07 23:45:00+00:00,5415,5415,2646,384678,384678,14011,-1.147211322,2.896244946,4.043456269,5381,5252,2905,1604,1385,1765,0.014076708,0.013988323,0.013652977,0.007551771,0.004169721,0.003600414,0.004588253,8.597112815,12.8601645,9.547669384
08/10/2024,2024-10-08 00:00:00+00:00,2024-10-08 23:45:00+00:00,7404,7404,3384,427390,427390,14392,-1.516608925,2.756413416,4.273022342,7334,7130,3939,1864,1770,2587,0.017323756,0.017159971,0.016682655,0.009216407,0.004361356,0.004141417,0.006053019,8.909910727,12.96545456,9.574497256
09/10/2024,2024-10-09 00:00:00+00:00,2024-10-09 23:45:00+00:00,7497,7497,3401,424690,424690,14365,-1.72129439,2.650571152,4.371865541,7421,7313,4158,1926,1937,2972,0.017652876,0.017473922,0.017219619,0.009790671,0.004535073,0.004560974,0.006998046,8.922391597,12.95911712,9.572619583
10/10/2024,2024-10-10 00:00:00+00:00,2024-10-10 23:45:00+00:00,7582,7582,3411,412948,412948,14303,-1.580695064,2.767710656,4.34840572,7505,7417,4141,1964,1701,2635,0.018360665,0.018174201,0.017961099,0.010027897,0.004756047,0.004119163,0.006380949,8.933664179,12.93107938,9.568294497
11/10/2024,2024-10-11 00:00:00+00:00,2024-10-11 23:45:00+00:00,6684,6684,3041,390161,390161,14089,-0.869607641,3.008941728,3.878549369,6564,6574,3226,2000,1480,2248,0.017131389,0.016823824,0.016849454,0.008268382,0.005126089,0.003793306,0.005761724,8.80762149,12.87431732,9.553220605
12/10/2024,2024-10-12 00:00:00+00:00,2024-10-12 23:45:00+00:00,3351,3351,1948,248871,248871,11031,-1.265294491,2.80369359,4.068988081,3320,3273,1648,881,575,1276,0.013464807,0.013340245,0.013151392,0.006621905,0.003539987,0.002310434,0.005127154,8.117312462,12.42469399,9.308555419
13/10/2024,2024-10-13 00:00:00+00:00,2024-10-13 23:45:00+00:00,2799,2799,1633,228429,228429,10206,-1.198415129,2.862899482,4.061314611,2761,2726,1525,763,633,950,0.01225326,0.012086907,0.011933686,0.006676035,0.003340206,0.002771102,0.004158841,7.937374696,12.3389851,9.230829038
14/10/2024,2024-10-14 00:00:00+00:00,2024-10-14 23:45:00+00:00,5281,5281,2698,381987,381987,13815,-0.464312081,3.112918103,3.577230184,5108,5187,2313,1588,1359,1935,0.013825078,0.013372183,0.013578996,0.00605518,0.00415721,0.003557713,0.005065617,8.572060093,12.85314447,9.53358262
15/10/2024,2024-10-15 00:00:00+00:00,2024-10-15 23:45:00+00:00,6474,6474,3138,413445,413445,14214,-0.36528023,3.08333175,3.44861198,6381,6362,2832,2002,1518,2543,0.015658673,0.015433734,0.015387778,0.006849762,0.00484224,0.003671589,0.006150758,8.775703887,12.93228219,9.562053024
16/10/2024,2024-10-16 00:00:00+00:00,2024-10-16 23:45:00+00:00,6309,6309,2998,421752,421752,14299,-0.282008842,3.210381232,3.492390074,6209,6193,2501,2227,1625,2313,0.014959028,0.014721922,0.014683985,0.005930025,0.005280354,0.003852975,0.005484266,8.749890956,12.95217511,9.568014816
17/10/2024,2024-10-17 00:00:00+00:00,2024-10-17 23:45:00+00:00,6521,6521,3072,425576,425576,14325,-0.500471786,3.028130141,3.528601927,6429,6364,2892,2226,1611,2072,0.015322763,0.015106585,0.014953851,0.006795496,0.005230558,0.003785458,0.004868696,8.782936356,12.96120117,9.569831347
18/10/2024,2024-10-18 00:00:00+00:00,2024-10-18 23:45:00+00:00,5632,5632,2820,395283,395283,14130,-0.351642262,3.167097895,3.518740157,5565,5509,2489,1952,1535,1911,0.01424802,0.014078521,0.01393685,0.006296754,0.004938234,0.003883294,0.004834511,8.636397439,12.88735977,9.556126245
19/10/2024,2024-10-19 00:00:00+00:00,2024-10-19 23:45:00+00:00,3069,3069,1707,250428,250428,10976,-0.367555779,3.100061294,3.467617073,3046,3009,1308,934,761,1361,0.012255019,0.012163177,0.01201543,0.005223058,0.003729615,0.003038798,0.005434696,8.029432841,12.43093073,9.303557454
20/10/2024,2024-10-20 00:00:00+00:00,2024-10-20 23:45:00+00:00,2996,2996,1591,236261,236261,10284,-0.763398526,2.945668793,3.709067319,2960,2936,1151,997,731,1188,0.012680891,0.012528517,0.012426935,0.004871731,0.004219909,0.003094036,0.005028337,8.005367067,12.37269664,9.238441802
21/10/2024,2024-10-21 00:00:00+00:00,2024-10-21 23:45:00+00:00,5363,5363,2676,381941,381941,14088,-0.171589038,3.142066955,3.313655993,5311,5218,2233,1585,1220,2241,0.014041436,0.013905289,0.013661796,0.005846453,0.004149856,0.003194211,0.005867398,8.587465244,12.85302404,9.55314963
22/10/2024,2024-10-22 00:00:00+00:00,2024-10-22 23:45:00+00:00,5869,5869,2926,424563,424563,14280,-0.066774763,3.16080149,3.227576252,5736,5773,2215,1868,1414,2191,0.013823626,0.013510362,0.013597511,0.005217129,0.004399818,0.003330483,0.0051606,8.677609913,12.95881804,9.566685261
23/10/2024,2024-10-23 00:00:00+00:00,2024-10-23 23:45:00+00:00,6629,6629,3033,428125,428125,14401,-0.244204882,3.156393121,3.400598002,6548,6538,2725,1943,1360,2355,0.015483796,0.015294599,0.015271241,0.006364964,0.004538394,0.003176642,0.00550073,8.799360083,12.96717282,9.575122365
24/10/2024,2024-10-24 00:00:00+00:00,2024-10-24 23:45:00+00:00,7386,7386,3136,430308,430308,14355,-0.278800307,3.082471432,3.361271739,7270,7255,2944,2074,1615,2456,0.01716445,0.016894875,0.016860017,0.006841611,0.004819803,0.003753126,0.00570754,8.907476978,12.97225883,9.571923252
25/10/2024,2024-10-25 00:00:00+00:00,2024-10-25 23:45:00+00:00,6703,6703,3058,406043,406043,14201,-0.456792439,3.05433507,3.511127509,6619,6588,2837,2061,1572,2365,0.016508104,0.016301229,0.016224883,0.006986945,0.005075817,0.003871511,0.005824506,8.810459642,12.91421681,9.561138079
26/10/2024,2024-10-26 00:00:00+00:00,2024-10-26 23:45:00+00:00,3184,3184,1723,253679,253679,11026,-0.416299586,3.192684275,3.608983861,3152,3139,1333,885,535,1013,0.012551295,0.012425151,0.012373906,0.005254672,0.003488661,0.002108964,0.003993236,8.066207568,12.44382891,9.30810209
27/10/2024,2024-10-27 00:00:00+00:00,2024-10-27 23:45:00+00:00,2869,2869,1664,238017,238017,10212,-0.534010258,3.062658769,3.596669027,2838,2821,1344,768,607,1054,0.012053761,0.011923518,0.011852095,0.005646655,0.00322666,0.002550238,0.004428255,7.962067309,12.38010158,9.231416698
28/10/2024,2024-10-28 00:00:00+00:00,2024-10-28 23:45:00+00:00,6075,6075,2997,392338,392338,14050,-0.306983654,2.995021507,3.302005161,6005,5954,2680,2045,1330,2362,0.015484098,0.01530568,0.01517569,0.006830845,0.005212342,0.003389934,0.006020319,8.712101864,12.87988154,9.550448847
29/10/2024,2024-10-29 00:00:00+00:00,2024-10-29 23:45:00+00:00,6313,6313,3058,426159,426159,14321,-0.40730157,3.104724951,3.512026521,6240,6214,2464,1895,1372,2515,0.01481372,0.014642422,0.014581412,0.00578188,0.004446697,0.003219456,0.005901553,8.750524669,12.96257014,9.569552096
30/10/2024,2024-10-30 00:00:00+00:00,2024-10-30 23:45:00+00:00,8389,8389,3586,430441,430441,14388,-1.464489951,2.817097869,4.28158782,8287,8158,4614,2421,1601,2852,0.019489314,0.019252348,0.018952656,0.010719239,0.005624464,0.003719441,0.006625763,9.034795799,12.97256787,9.574219305
31/10/2024,2024-10-31 00:00:00+00:00,2024-10-31 23:45:00+00:00,8115,8115,3293,413252,413252,14252,-1.745583112,2.680761412,4.426344525,8024,7834,4495,2016,1662,3018,0.019636929,0.019416724,0.018956956,0.01087714,0.004878379,0.004021759,0.00730305,9.001592701,12.93181528,9.56472269
01/11/2024,2024-11-01 00:00:00+00:00,2024-11-01 23:45:00+00:00,6641,6641,3062,378017,378017,13838,-1.223745639,2.876276021,4.10002166,6554,6519,3419,1737,1260,2411,0.017567993,0.017337845,0.017245256,0.009044567,0.004595031,0.003333183,0.00637802,8.801168402,12.84269709,9.535245972
02/11/2024,2024-11-02 00:00:00+00:00,2024-11-02 23:45:00+00:00,4189,4189,2177,255361,255361,10999,-1.633317663,2.781760193,4.415077856,4157,4103,2317,920,628,1614,0.016404228,0.016278915,0.01606745,0.009073429,0.003602743,0.002459264,0.006320464,8.340456013,12.45043743,9.305650552
03/11/2024,2024-11-03 00:00:00+00:00,2024-11-03 23:45:00+00:00,3730,3730,1955,230108,230108,10068,-1.505887372,2.835221855,4.341109226,3636,3626,2024,938,606,1479,0.01620978,0.015801276,0.015757818,0.00879587,0.004076347,0.002633546,0.006427417,8.224431573,12.34630839,9.217216676
04/11/2024,2024-11-04 00:00:00+00:00,2024-11-04 23:45:00+00:00,6074,6074,2837,382248,382248,13989,-0.644962822,3.003889277,3.648852098,6000,5955,2563,2054,1479,2285,0.015890207,0.015696616,0.015578891,0.006705071,0.005373475,0.003869216,0.005977795,8.711937268,12.85382751,9.546098068
05/11/2024,2024-11-05 00:00:00+00:00,2024-11-05 23:45:00+00:00,7034,7034,3111,424727,424727,14216,-0.587334495,3.082729433,3.670063928,6957,6933,2898,2040,1359,2902,0.016561226,0.016379933,0.016323427,0.006823206,0.004803085,0.003199702,0.006832624,8.85865297,12.95920424,9.562193711
06/11/2024,2024-11-06 00:00:00+00:00,2024-11-06 23:45:00+00:00,8143,8143,3459,450095,450095,14270,-0.344218597,3.382902476,3.727121073,8072,8018,2857,2265,1369,3588,0.018091736,0.017933992,0.017814017,0.006347549,0.005032271,0.00304158,0.00797165,9.005036739,13.01721617,9.565984785
07/11/2024,2024-11-07 00:00:00+00:00,2024-11-07 23:45:00+00:00,9533,9533,3638,430003,430003,14279,-0.552982522,2.987808846,3.540791368,9308,9385,3989,2919,1539,3918,0.022169613,0.021646361,0.021825429,0.009276679,0.006788325,0.003579045,0.009111564,9.162619636,12.97154979,9.566615236
08/11/2024,2024-11-08 00:00:00+00:00,2024-11-08 23:45:00+00:00,6789,6789,2975,406876,406876,14022,-0.460228902,3.169703481,3.629932384,6684,6656,2705,2014,1400,2643,0.016685673,0.016427609,0.016358792,0.006648217,0.004949911,0.003440852,0.006495837,8.823206221,12.91626621,9.548454118
09/11/2024,2024-11-09 00:00:00+00:00,2024-11-09 23:45:00+00:00,4100,4100,2109,260644,260644,11202,-0.522942654,3.152086593,3.675029248,4072,4032,1637,1276,785,1642,0.015730268,0.015622842,0.015469376,0.006280597,0.004895566,0.003011771,0.006299781,8.318986125,12.47091461,9.323936879
10/11/2024,2024-11-10 00:00:00+00:00,2024-11-10 23:45:00+00:00,3896,3896,1883,229943,229943,10166,-0.706264154,2.933195057,3.639459211,3871,3831,1718,1128,755,1653,0.016943329,0.016834607,0.016660651,0.007471417,0.004905564,0.003283422,0.007188738,8.267962305,12.34559108,9.22690246
11/11/2024,2024-11-11 00:00:00+00:00,2024-11-11 23:45:00+00:00,9246,9246,3365,377264,377264,13758,-0.442002207,3.002182088,3.444184295,9207,9104,4281,3080,1975,3339,0.024508037,0.024404661,0.024131643,0.011347491,0.008164044,0.005235061,0.008850566,9.132054454,12.84070314,9.529448434
12/11/2024,2024-11-12 00:00:00+00:00,2024-11-12 23:45:00+00:00,10684,10684,3677,426377,426377,14276,-0.312700278,3.08452774,3.397228018,10596,10490,3434,3989,2478,4025,0.025057637,0.024851247,0.02460264,0.008053905,0.00935557,0.005811758,0.009440003,9.276596168,12.96308156,9.56640513
13/11/2024,2024-11-13 00:00:00+00:00,2024-11-13 23:45:00+00:00,10574,10574,3760,436504,436504,14362,-0.370195254,3.080909055,3.451104309,10499,10403,4123,3710,2594,3829,0.024224291,0.024052471,0.023832542,0.009445503,0.008499349,0.005942672,0.00877197,9.266248004,12.98655511,9.572410734
14/11/2024,2024-11-14 00:00:00+00:00,2024-11-14 23:45:00+00:00,9238,9238,3533,430894,430894,14277,-0.223290116,3.114697489,3.337987604,9147,9080,3581,3092,2118,3355,0.021439147,0.021227959,0.021072468,0.008310629,0.007175779,0.004915362,0.007786138,9.131188934,12.97361972,9.56647517
15/11/2024,2024-11-15 00:00:00+00:00,2024-11-15 23:45:00+00:00,7972,7972,3256,408535,408535,14123,-0.068108426,3.143728642,3.211837068,7907,7860,2617,3168,1899,3509,0.019513628,0.019354523,0.019239478,0.006405816,0.007754538,0.004648317,0.008589227,8.983816113,12.92033532,9.555630757
16/11/2024,2024-11-16 00:00:00+00:00,2024-11-16 23:45:00+00:00,6034,6034,2599,258194,258194,11086,-0.700655467,2.968192015,3.668847483,5997,5954,2246,2280,1311,2416,0.023370024,0.023226721,0.02306018,0.008698885,0.008830569,0.005077577,0.009357305,8.705331134,12.46147039,9.31352853
17/11/2024,2024-11-17 00:00:00+00:00,2024-11-17 23:45:00+00:00,6082,6082,2507,236092,236092,10171,-0.999636798,2.922405369,3.922042167,6052,6015,2458,2657,1347,2811,0.025761144,0.025634075,0.025477356,0.010411196,0.011254087,0.005705403,0.011906375,8.713253274,12.37198107,9.227394127
18/11/2024,2024-11-18 00:00:00+00:00,2024-11-18 23:45:00+00:00,9084,9084,3404,387170,387170,13951,-0.430085901,3.084444676,3.514530577,8989,8936,3433,2670,1754,3189,0.023462562,0.023217191,0.023080301,0.008866906,0.006896195,0.00453031,0.008236692,9.114379981,12.86662173,9.543378146
19/11/2024,2024-11-19 00:00:00+00:00,2024-11-19 23:45:00+00:00,9905,9905,3614,430546,430546,14196,-0.207737998,3.406618053,3.614356052,9842,9755,3550,2834,2125,3905,0.023005672,0.022859346,0.022657277,0.008245344,0.00658234,0.004935593,0.009069879,9.200895913,12.97281177,9.560785954
20/11/2024,2024-11-20 00:00:00+00:00,2024-11-20 23:45:00+00:00,9042,9042,3352,432924,432924,14346,-0.288239718,3.209607917,3.497847636,8987,8841,3899,3077,2488,3391,0.020885883,0.02075884,0.020421598,0.0090062,0.007107483,0.005746967,0.007832784,9.109746257,12.97831978,9.57129614
21/11/2024,2024-11-21 00:00:00+00:00,2024-11-21 23:45:00+00:00,9007,9007,3426,436086,436086,14292,0.033971909,3.419663807,3.385691898,8912,8834,3526,3039,2186,3493,0.020654183,0.020436336,0.020257472,0.008085561,0.006968809,0.005012773,0.008009888,9.10586835,12.98559704,9.567525186
22/11/2024,2024-11-22 00:00:00+00:00,2024-11-22 23:45:00+00:00,6987,6987,3057,415831,415831,14164,-0.064607383,3.313088365,3.377695748,6892,6809,2747,2296,1654,2620,0.016802499,0.016574041,0.016374441,0.006606049,0.005521474,0.003977577,0.006300637,8.851949671,12.93803661,9.558529412
23/11/2024,2024-11-23 00:00:00+00:00,2024-11-23 23:45:00+00:00,4564,4564,2272,260824,260824,11156,-0.92973912,3.015437186,3.945176305,4530,4399,1851,1316,796,2047,0.01749839,0.017368034,0.016865779,0.00709674,0.005045548,0.003051866,0.007848204,8.426173793,12.47160496,9.319822383
24/11/2024,2024-11-24 00:00:00+00:00,2024-11-24 23:45:00+00:00,5686,5686,2522,235633,235633,10160,-0.758804911,3.412953969,4.17175888,5661,5587,2487,2050,873,2351,0.024130746,0.024024648,0.023710601,0.010554549,0.00869997,0.003704914,0.00997738,8.645938147,12.37003503,9.226312141
25/11/2024,2024-11-25 00:00:00+00:00,2024-11-25 23:45:00+00:00,6697,6697,3008,393870,393870,14054,-0.42884235,3.117894846,3.546737196,6619,6579,2635,2091,1597,2479,0.017003072,0.016805037,0.016703481,0.006690025,0.005308858,0.004054637,0.006293955,8.809564253,12.88377872,9.550733483
26/11/2024,2024-11-26 00:00:00+00:00,2024-11-26 23:45:00+00:00,6028,6028,2885,425500,425500,14174,-0.104373677,3.252815321,3.357188998,5964,5872,2638,1791,1271,2211,0.014166863,0.014016451,0.013800235,0.006199765,0.004209166,0.002987074,0.00519624,8.704336438,12.96102258,9.559235129
27/11/2024,2024-11-27 00:00:00+00:00,2024-11-27 23:45:00+00:00,6569,6569,2865,429684,429684,14165,-0.303400036,3.13099487,3.434394906,6498,6456,2470,2014,1283,2614,0.015287979,0.015122741,0.015024995,0.00574841,0.004687165,0.002985915,0.00608354,8.790269111,12.97080766,9.558600006
28/11/2024,2024-11-28 00:00:00+00:00,2024-11-28 23:45:00+00:00,5807,5807,2554,393504,393504,13023,-0.170085062,3.282638636,3.452723698,5733,5655,2327,1710,1207,2341,0.014757156,0.014569102,0.014370883,0.005913536,0.004345572,0.003067313,0.005949114,8.666991557,12.88284905,9.474549088
29/11/2024,2024-11-29 00:00:00+00:00,2024-11-29 23:45:00+00:00,5491,5491,2666,373564,373564,12777,-0.417627974,3.116348096,3.53397607,5445,5397,2143,1645,1127,1947,0.014698954,0.014575816,0.014447324,0.005736634,0.004403529,0.003016886,0.005211958,8.611047767,12.8308473,9.455480221
30/11/2024,2024-11-30 00:00:00+00:00,2024-11-30 23:45:00+00:00,3252,3252,1718,252665,252665,10526,-0.815409209,3.099891966,3.915301175,3228,3179,1397,753,583,1282,0.012870797,0.01277581,0.012581877,0.00552906,0.002980231,0.002307403,0.005073912,8.087332926,12.43982374,9.261698664
01/12/2024,2024-12-01 00:00:00+00:00,2024-12-01 23:45:00+00:00,3270,3270,1701,237801,237801,10286,-0.877147295,2.980804452,3.857951746,3251,3205,1705,859,610,1678,0.013750993,0.013671095,0.013477656,0.007169861,0.003612264,0.00256517,0.00705632,8.092851028,12.37919367,9.238636241
02/12/2024,2024-12-02 00:00:00+00:00,2024-12-02 23:45:00+00:00,5836,5836,2749,392918,392918,14032,-0.581221165,3.149624465,3.73084563,5785,5732,2540,1606,1087,2477,0.014852972,0.014723174,0.014588286,0.006464453,0.004087367,0.002766481,0.006304114,8.671972245,12.88135876,9.549166978
03/12/2024,2024-12-03 00:00:00+00:00,2024-12-03 23:45:00+00:00,6296,6296,2814,427368,427368,14227,-0.132600312,3.257671535,3.390271847,6166,6170,2837,1985,1409,2502,0.014732034,0.014427847,0.014437206,0.006638307,0.004644709,0.003296924,0.005854439,8.747828608,12.96540309,9.562967133
04/12/2024,2024-12-04 00:00:00+00:00,2024-12-04 23:45:00+00:00,5547,5547,2734,428577,428577,14235,0.030433644,3.339070941,3.308637298,5465,5428,2337,1745,1276,2214,0.012942832,0.012751501,0.012665169,0.005452929,0.004071614,0.002977295,0.005165933,8.621192781,12.96822803,9.563529247
05/12/2024,2024-12-05 00:00:00+00:00,2024-12-05 23:45:00+00:00,5766,5766,2728,425889,425889,14194,-0.027597873,3.30484835,3.332446223,5691,5631,2616,1600,1355,2114,0.013538739,0.013362637,0.013221755,0.006142446,0.003756847,0.00318158,0.004963735,8.659907294,12.96193638,9.560645069
06/12/2024,2024-12-06 00:00:00+00:00,2024-12-06 23:45:00+00:00,5750,5750,2680,397048,397048,14001,-0.08669322,3.34423248,3.4309257,5689,5577,2630,1771,1477,2207,0.014481876,0.014328242,0.014046161,0.006623884,0.004460418,0.003719953,0.005558522,8.657129032,12.89181498,9.546955456
07/12/2024,2024-12-07 00:00:00+00:00,2024-12-07 23:45:00+00:00,2858,2858,1626,258335,258335,11130,-0.545945798,3.104639791,3.650585588,2816,2723,1393,663,660,1004,0.011063154,0.010900575,0.010540577,0.005392223,0.002566435,0.002554822,0.003886427,7.958227192,12.46201634,9.317489287
08/12/2024,2024-12-08 00:00:00+00:00,2024-12-08 23:45:00+00:00,2345,2345,1302,229779,229779,10081,-0.290704251,3.195124987,3.485829237,2324,2263,1106,637,559,920,0.010205458,0.010114066,0.009848594,0.004813321,0.002772229,0.002432772,0.004003847,7.760467029,12.34487761,9.218506935
09/12/2024,2024-12-09 00:00:00+00:00,2024-12-09 23:45:00+00:00,5554,5554,2715,383725,383725,13870,-0.415010241,3.019612536,3.434622777,5490,5385,2433,1988,1558,1981,0.014473907,0.014307121,0.014033488,0.006340478,0.005180794,0.004060199,0.005162551,8.622453702,12.85768404,9.537555609
10/12/2024,2024-12-10 00:00:00+00:00,2024-12-10 23:45:00+00:00,5712,5712,2653,426365,426365,14182,-0.178831534,3.181765178,3.360596712,5632,5599,2397,1861,1218,2109,0.013396972,0.013209339,0.013131941,0.005621944,0.004364805,0.002856707,0.004946466,8.650499559,12.96305341,9.559799343
11/12/2024,2024-12-11 00:00:00+00:00,2024-12-11 23:45:00+00:00,6528,6528,2839,424930,424930,14063,-0.292029277,3.176262452,3.468291729,6461,6411,2711,1713,1262,2651,0.01536253,0.015204857,0.015087191,0.006379874,0.004031252,0.002969901,0.006238675,8.784009071,12.95968208,9.55137362
12/12/2024,2024-12-12 00:00:00+00:00,2024-12-12 23:45:00+00:00,5786,5786,2631,430485,430485,14124,0.089140784,3.321902955,3.23276217,5705,5667,2337,1770,1356,2194,0.013440654,0.013252494,0.013164222,0.005428761,0.004111642,0.003149936,0.005096577,8.663369302,12.97267008,9.555701556
13/12/2024,2024-12-13 00:00:00+00:00,2024-12-13 23:45:00+00:00,5739,5739,2658,404020,404020,13881,-0.161473793,3.300601094,3.462074887,5589,5635,2341,2005,1631,2686,0.014204742,0.013833474,0.013947329,0.005794268,0.004962626,0.004036929,0.006648186,8.655214489,12.90922214,9.538348316
14/12/2024,2024-12-14 00:00:00+00:00,2024-12-14 23:45:00+00:00,2898,2898,1701,260152,260152,11001,-0.323116227,3.0856756,3.408791827,2857,2829,1235,779,609,1027,0.011139641,0.010982041,0.010874412,0.004747225,0.002994403,0.002340939,0.003947692,7.972121129,12.4690252,9.305832353
15/12/2024,2024-12-15 00:00:00+00:00,2024-12-15 23:45:00+00:00,2878,2878,1579,229974,229974,9914,-1.07346505,2.957550764,4.031015814,2802,2822,1503,609,509,1008,0.012514458,0.012183986,0.012270952,0.006535521,0.002648125,0.002213294,0.004383104,7.965198291,12.34572589,9.201804041
16/12/2024,2024-12-16 00:00:00+00:00,2024-12-16 23:45:00+00:00,5448,5448,2672,392447,392447,13772,-0.57815276,3.09931505,3.67746781,5342,5325,2534,1472,1252,1993,0.013882129,0.013612029,0.013568711,0.006456923,0.003750825,0.00319024,0.005078393,8.603187385,12.88015932,9.530465433
17/12/2024,2024-12-17 00:00:00+00:00,2024-12-17 23:45:00+00:00,6113,6113,2828,427340,427340,14018,-0.57842036,3.079042191,3.657462551,6036,5985,2496,1619,1185,2212,0.014304769,0.014124585,0.014005242,0.005840783,0.003788552,0.002772968,0.005176206,8.718336502,12.96533757,9.548168831
18/12/2024,2024-12-18 00:00:00+00:00,2024-12-18 23:45:00+00:00,5808,5808,2786,422304,422304,14048,-0.256430873,3.260261749,3.516692622,5748,5685,2447,1942,1478,2172,0.013753126,0.013611048,0.013461866,0.005794404,0.004598583,0.003499848,0.005143214,8.667163718,12.95348308,9.550306498
19/12/2024,2024-12-19 00:00:00+00:00,2024-12-19 23:45:00+00:00,5502,5502,2648,421359,421359,14049,0.033714634,3.361159811,3.327445178,5410,5374,2334,1946,1588,2024,0.013057749,0.012839408,0.01275397,0.00553922,0.00461839,0.003768758,0.004803505,8.613048677,12.95124285,9.550377675
20/12/2024,2024-12-20 00:00:00+00:00,2024-12-20 23:45:00+00:00,4668,4668,2406,395939,395939,13823,0.027141546,3.321440243,3.294298697,4577,4577,2012,1575,1236,1816,0.011789695,0.011559861,0.011559861,0.005081591,0.003977885,0.003121693,0.004586565,8.448700195,12.88901796,9.534161491
21/12/2024,2024-12-21 00:00:00+00:00,2024-12-21 23:45:00+00:00,2349,2349,1352,250349,250349,10951,-0.391089238,3.081385867,3.472475105,2316,2298,1063,615,508,933,0.009382901,0.009251085,0.009179186,0.004246072,0.002456571,0.002029167,0.003726797,7.762170607,12.43061522,9.301277367
22/12/2024,2024-12-22 00:00:00+00:00,2024-12-22 23:45:00+00:00,2345,2345,1355,222887,222887,10030,-0.69804257,2.939463139,3.637505709,2323,2286,1133,801,601,818,0.010521026,0.010422322,0.010256318,0.005083293,0.003593749,0.002696434,0.003670021,7.760467029,12.31442468,9.213435577
23/12/2024,2024-12-23 00:00:00+00:00,2024-12-23 23:45:00+00:00,4411,4411,2222,342366,342366,13097,-0.341763254,3.184187537,3.525950792,4362,4275,1902,1325,1045,1638,0.012883873,0.012740751,0.012486637,0.005555458,0.003870127,0.003052289,0.004784354,8.39208338,12.74363854,9.480214826
